17/02/2015,28.0
18/02/2015,29.0
19/02/2015,29.0
20/02/2015,29.0
21/02/2015,29.0
22/02/2015,29.0
23/02/2015,29.0
24/02/2015,29.0
25/02/2015,32.0
26/02/2015,32.0
27/02/2015,32.0
28/02/2015,32.0
01/03/2015,32.0
02/03/2015,32.0
03/03/2015,32.0
04/03/2015,29.0
05/03/2015,29.0
06/03/2015,29.0
07/03/2015,29.0
08/03/2015,29.0
09/03/2015,29.0
10/03/2015,29.0
11/03/2015,24.142857142857142
12/03/2015,24.142857142857142
13/03/2015,24.142857142857142
14/03/2015,24.142857142857142
15/03/2015,24.142857142857142
16/03/2015,24.142857142857142
17/03/2015,24.142857142857142
18/03/2015,31.142857142857142
19/03/2015,31.142857142857142
20/03/2015,31.142857142857142
21/03/2015,31.142857142857142
22/03/2015,31.142857142857142
23/03/2015,31.142857142857142
24/03/2015,31.142857142857142
25/03/2015,132.0
26/03/2015,27.0
27/03/2015,4.0
28/03/2015,4.0
29/03/2015,4.0
30/03/2015,48.0
31/03/2015,47.0
01/04/2015,0.0
02/04/2015,3.4
03/04/2015,3.4
04/04/2015,3.4
05/04/2015,3.4
06/04/2015,3.4
07/04/2015,111.0
08/04/2015,-1.0
09/04/2015,12.0
10/04/2015,1.0
11/04/2015,1.0
12/04/2015,1.0
13/04/2015,17.0
14/04/2015,7.0
15/04/2015,78.0
16/04/2015,10.0
17/04/2015,3.0
18/04/2015,13.0
19/04/2015,3.0
20/04/2015,3.0
21/04/2015,99.0
22/04/2015,2.0
23/04/2015,2.0
24/04/2015,9.0
25/04/2015,9.0
26/04/2015,21.0
27/04/2015,21.0
28/04/2015,6.0
29/04/2015,0.6666666666666666
30/04/2015,0.6666666666666666
01/05/2015,0.6666666666666666
02/05/2015,3.0
03/05/2015,42.5
04/05/2015,42.5
05/05/2015,27.0
06/05/2015,0.0
07/05/2015,0.0
08/05/2015,0.0
09/05/2015,57.0
