date	dateNorm	deaths	cumDeaths	totalTweets	nonRTs	rTs	pos	neg	neu
1341522000	06/07/2012	97	18739	0	0	0	0	0	0
1341608400	07/07/2012	70	18809	0	0	0	0	0	0
1341694800	08/07/2012	66	18875	0	0	0	0	0	0
1341781200	09/07/2012	94	18969	0	0	0	0	0	0
1341867600	10/07/2012	70	19039	0	0	0	0	0	0
1341954000	11/07/2012	66	19105	0	0	0	0	0	0
1342040400	12/07/2012	297	19402	0	0	0	0	0	0
1342126800	13/07/2012	102	19504	0	0	0	0	0	0
1342213200	14/07/2012	79	19583	0	0	0	0	0	0
1342299600	15/07/2012	106	19689	0	0	0	0	0	0
1342386000	16/07/2012	115	19804	0	0	0	0	0	0
1342472400	17/07/2012	106	19910	0	0	0	0	0	0
1342558800	18/07/2012	285	20195	0	0	0	0	0	0
1342645200	19/07/2012	250	20445	0	0	0	0	0	0
1342731600	20/07/2012	253	20698	0	0	0	0	0	0
1342818000	21/07/2012	152	20850	0	0	0	0	0	0
1342904400	22/07/2012	147	20997	0	0	0	0	0	0
1342990800	23/07/2012	160	21157	0	0	0	0	0	0
1343077200	24/07/2012	209	21366	0	0	0	0	0	0
1343163600	25/07/2012	147	21513	0	0	0	0	0	0
1343250000	26/07/2012	204	21717	0	0	0	0	0	0
1343336400	27/07/2012	175	21892	0	0	0	0	0	0
1343422800	28/07/2012	206	22098	0	0	0	0	0	0
1343509200	29/07/2012	165	22263	0	0	0	0	0	0
1343595600	30/07/2012	129	22392	0	0	0	0	0	0
1343682000	31/07/2012	110	22502	0	0	0	0	0	0
1343768400	01/08/2012	192	22694	0	0	0	0	0	0
1343854800	02/08/2012	194	22888	0	0	0	0	0	0
1343941200	03/08/2012	141	23029	0	0	0	0	0	0
1344027600	04/08/2012	205	23234	0	0	0	0	0	0
1344114000	05/08/2012	127	23361	0	0	0	0	0	0
1344200400	06/08/2012	243	23604	0	0	0	0	0	0
1344286800	07/08/2012	221	23825	0	0	0	0	0	0
1344373200	08/08/2012	193	24018	0	0	0	0	0	0
1344459600	09/08/2012	180	24198	0	0	0	0	0	0
1344546000	10/08/2012	157	24355	0	0	0	0	0	0
1344632400	11/08/2012	141	24496	0	0	0	0	0	0
1344718800	12/08/2012	131	24627	0	0	0	0	0	0
1344805200	13/08/2012	143	24770	0	0	0	0	0	0
1344891600	14/08/2012	155	24925	0	0	0	0	0	0
1344978000	15/08/2012	207	25132	0	0	0	0	0	0
1345064400	16/08/2012	283	25415	0	0	0	0	0	0
1345150800	17/08/2012	190	25605	0	0	0	0	0	0
1345237200	18/08/2012	197	25802	0	0	0	0	0	0
1345323600	19/08/2012	177	25979	0	0	0	0	0	0
1345410000	20/08/2012	187	26166	0	0	0	0	0	0
1345496400	21/08/2012	236	26402	0	0	0	0	0	0
1345582800	22/08/2012	208	26610	0	0	0	0	0	0
1345669200	23/08/2012	222	26832	0	0	0	0	0	0
1345755600	24/08/2012	248	27080	0	0	0	0	0	0
1345842000	25/08/2012	431	27511	0	0	0	0	0	0
1345928400	26/08/2012	297	27808	0	0	0	0	0	0
1346014800	27/08/2012	282	28090	0	0	0	0	0	0
1346101200	28/08/2012	195	28285	0	0	0	0	0	0
1346187600	29/08/2012	166	28451	0	0	0	0	0	0
1346274000	30/08/2012	219	28670	0	0	0	0	0	0
1346360400	31/08/2012	130	28800	0	0	0	0	0	0
1346446800	01/09/2012	209	29009	0	0	0	0	0	0
1346533200	02/09/2012	145	29154	0	0	0	0	0	0
1346619600	03/09/2012	249	29403	0	0	0	0	0	0
1346706000	04/09/2012	166	29569	0	0	0	0	0	0
1346792400	05/09/2012	255	29824	0	0	0	0	0	0
1346878800	06/09/2012	176	30000	0	0	0	0	0	0
1346965200	07/09/2012	162	30162	0	0	0	0	0	0
1347051600	08/09/2012	185	30347	0	0	0	0	0	0
1347138000	09/09/2012	166	30513	0	0	0	0	0	0
1347224400	10/09/2012	149	30662	0	0	0	0	0	0
1347310800	11/09/2012	174	30836	0	0	0	0	0	0
1347397200	12/09/2012	178	31014	0	0	0	0	0	0
1347483600	13/09/2012	155	31169	0	0	0	0	0	0
1347570000	14/09/2012	161	31330	0	0	0	0	0	0
1347656400	15/09/2012	180	31510	0	0	0	0	0	0
1347742800	16/09/2012	167	31677	0	0	0	0	0	0
1347829200	17/09/2012	145	31822	0	0	0	0	0	0
1347915600	18/09/2012	182	32004	0	0	0	0	0	0
1348002000	19/09/2012	178	32182	0	0	0	0	0	0
1348088400	20/09/2012	237	32419	0	0	0	0	0	0
1348174800	21/09/2012	131	32550	0	0	0	0	0	0
1348261200	22/09/2012	186	32736	0	0	0	0	0	0
1348347600	23/09/2012	85	32821	0	0	0	0	0	0
1348434000	24/09/2012	143	32964	0	0	0	0	0	0
1348520400	25/09/2012	203	33167	0	0	0	0	0	0
1348606800	26/09/2012	396	33563	0	0	0	0	0	0
1348693200	27/09/2012	154	33717	0	0	0	0	0	0
1348779600	28/09/2012	206	33923	0	0	0	0	0	0
1348866000	29/09/2012	151	34074	0	0	0	0	0	0
1348952400	30/09/2012	164	34238	0	0	0	0	0	0
1349038800	01/10/2012	216	34454	0	0	0	0	0	0
1349125200	02/10/2012	155	34609	0	0	0	0	0	0
1349211600	03/10/2012	200	34809	0	0	0	0	0	0
1349298000	04/10/2012	124	34933	0	0	0	0	0	0
1349384400	05/10/2012	130	35063	0	0	0	0	0	0
1349470800	06/10/2012	103	35166	0	0	0	0	0	0
1349557200	07/10/2012	155	35321	0	0	0	0	0	0
1349643600	08/10/2012	197	35518	0	0	0	0	0	0
1349730000	09/10/2012	205	35723	0	0	0	0	0	0
1349816400	10/10/2012	200	35923	0	0	0	0	0	0
1349902800	11/10/2012	232	36155	0	0	0	0	0	0
1349989200	12/10/2012	128	36283	0	0	0	0	0	0
1350075600	13/10/2012	169	36452	0	0	0	0	0	0
1350162000	14/10/2012	220	36672	0	0	0	0	0	0
1350248400	15/10/2012	112	36784	0	0	0	0	0	0
1350334800	16/10/2012	149	36933	0	0	0	0	0	0
1350421200	17/10/2012	188	37121	0	0	0	0	0	0
1350507600	18/10/2012	222	37343	0	0	0	0	0	0
1350594000	19/10/2012	236	37579	0	0	0	0	0	0
1350680400	20/10/2012	119	37698	0	0	0	0	0	0
1350766800	21/10/2012	145	37843	0	0	0	0	0	0
1350853200	22/10/2012	127	37970	0	0	0	0	0	0
1350939600	23/10/2012	161	38131	0	0	0	0	0	0
1351026000	24/10/2012	151	38282	0	0	0	0	0	0
1351112400	25/10/2012	107	38389	0	0	0	0	0	0
1351198800	26/10/2012	127	38516	0	0	0	0	0	0
1351285200	27/10/2012	96	38612	0	0	0	0	0	0
1351371600	28/10/2012	153	38765	0	0	0	0	0	0
1351461600	29/10/2012	108	38873	0	0	0	0	0	0
1351548000	30/10/2012	156	39029	0	0	0	0	0	0
1351634400	31/10/2012	150	39179	0	0	0	0	0	0
1351720800	01/11/2012	172	39351	0	0	0	0	0	0
1351807200	02/11/2012	238	39589	0	0	0	0	0	0
1351893600	03/11/2012	177	39766	0	0	0	0	0	0
1351980000	04/11/2012	201	39967	0	0	0	0	0	0
1352066400	05/11/2012	163	40130	0	0	0	0	0	0
1352152800	06/11/2012	158	40288	0	0	0	0	0	0
1352239200	07/11/2012	177	40465	0	0	0	0	0	0
1352325600	08/11/2012	136	40601	0	0	0	0	0	0
1352412000	09/11/2012	156	40757	0	0	0	0	0	0
1352498400	10/11/2012	106	40863	0	0	0	0	0	0
1352584800	11/11/2012	88	40951	0	0	0	0	0	0
1352671200	12/11/2012	142	41093	0	0	0	0	0	0
1352757600	13/11/2012	178	41271	0	0	0	0	0	0
1352844000	14/11/2012	100	41371	0	0	0	0	0	0
1352930400	15/11/2012	130	41501	0	0	0	0	0	0
1353016800	16/11/2012	121	41622	0	0	0	0	0	0
1353103200	17/11/2012	136	41758	0	0	0	0	0	0
1353189600	18/11/2012	70	41828	0	0	0	0	0	0
1353276000	19/11/2012	172	42000	0	0	0	0	0	0
1353362400	20/11/2012	121	42121	0	0	0	0	0	0
1353448800	21/11/2012	129	42250	0	0	0	0	0	0
1353535200	22/11/2012	130	42380	0	0	0	0	0	0
1353621600	23/11/2012	75	42455	0	0	0	0	0	0
1353708000	24/11/2012	86	42541	0	0	0	0	0	0
1353794400	25/11/2012	134	42675	0	0	0	0	0	0
1353880800	26/11/2012	150	42825	0	0	0	0	0	0
1353967200	27/11/2012	116	42941	0	0	0	0	0	0
1354053600	28/11/2012	140	43081	0	0	0	0	0	0
1354140000	29/11/2012	92	43173	0	0	0	0	0	0
1354226400	30/11/2012	161	43334	0	0	0	0	0	0
1354312800	01/12/2012	177	43511	0	0	0	0	0	0
1354399200	02/12/2012	182	43693	0	0	0	0	0	0
1354485600	03/12/2012	213	43906	0	0	0	0	0	0
1354572000	04/12/2012	130	44036	0	0	0	0	0	0
1354658400	05/12/2012	115	44151	0	0	0	0	0	0
1354744800	06/12/2012	89	44240	0	0	0	0	0	0
1354831200	07/12/2012	87	44327	0	0	0	0	0	0
1354917600	08/12/2012	109	44436	0	0	0	0	0	0
1355004000	09/12/2012	117	44553	0	0	0	0	0	0
1355090400	10/12/2012	138	44691	0	0	0	0	0	0
1355176800	11/12/2012	195	44886	0	0	0	0	0	0
1355263200	12/12/2012	119	45005	0	0	0	0	0	0
1355349600	13/12/2012	200	45205	0	0	0	0	0	0
1355436000	14/12/2012	95	45300	0	0	0	0	0	0
1355522400	15/12/2012	139	45439	0	0	0	0	0	0
1355608800	16/12/2012	191	45630	0	0	0	0	0	0
1355695200	17/12/2012	157	45787	0	0	0	0	0	0
1355781600	18/12/2012	129	45916	0	0	0	0	0	0
1355868000	19/12/2012	175	46091	0	0	0	0	0	0
1355954400	20/12/2012	124	46215	0	0	0	0	0	0
1356040800	21/12/2012	146	46361	0	0	0	0	0	0
1356127200	22/12/2012	123	46484	0	0	0	0	0	0
1356213600	23/12/2012	225	46709	0	0	0	0	0	0
1356300000	24/12/2012	148	46857	0	0	0	0	0	0
1356386400	25/12/2012	188	47045	0	0	0	0	0	0
1356472800	26/12/2012	142	47187	0	0	0	0	0	0
1356559200	27/12/2012	128	47315	0	0	0	0	0	0
1356645600	28/12/2012	144	47459	0	0	0	0	0	0
1356732000	29/12/2012	175	47634	0	0	0	0	0	0
1356818400	30/12/2012	105	47739	0	0	0	0	0	0
1356904800	31/12/2012	151	47890	0	0	0	0	0	0
1356991200	01/01/2013	120	48010	0	0	0	0	0	0
1357077600	02/01/2013	188	48198	0	0	0	0	0	0
1357164000	03/01/2013	186	48384	0	0	0	0	0	0
1357250400	04/01/2013	131	48515	0	0	0	0	0	0
1357336800	05/01/2013	92	48607	0	0	0	0	0	0
1357423200	06/01/2013	92	48699	0	0	0	0	0	0
1357509600	07/01/2013	81	48780	0	0	0	0	0	0
1357596000	08/01/2013	114	48894	0	0	0	0	0	0
1357682400	09/01/2013	100	48994	0	0	0	0	0	0
1357768800	10/01/2013	47	49041	0	0	0	0	0	0
1357855200	11/01/2013	72	49113	0	0	0	0	0	0
1357941600	12/01/2013	126	49239	0	0	0	0	0	0
1358028000	13/01/2013	152	49391	0	0	0	0	0	0
1358114400	14/01/2013	148	49539	0	0	0	0	0	0
1358200800	15/01/2013	254	49793	0	0	0	0	0	0
1358287200	16/01/2013	177	49970	0	0	0	0	0	0
1358373600	17/01/2013	148	50118	0	0	0	0	0	0
1358460000	18/01/2013	197	50315	0	0	0	0	0	0
1358546400	19/01/2013	116	50431	0	0	0	0	0	0
1358632800	20/01/2013	155	50586	0	0	0	0	0	0
1358719200	21/01/2013	155	50741	0	0	0	0	0	0
1358805600	22/01/2013	150	50891	0	0	0	0	0	0
1358892000	23/01/2013	133	51024	0	0	0	0	0	0
1358978400	24/01/2013	98	51122	0	0	0	0	0	0
1359064800	25/01/2013	139	51261	0	0	0	0	0	0
1359151200	26/01/2013	131	51392	0	0	0	0	0	0
1359237600	27/01/2013	95	51487	0	0	0	0	0	0
1359324000	28/01/2013	141	51628	0	0	0	0	0	0
1359410400	29/01/2013	245	51873	0	0	0	0	0	0
1359496800	30/01/2013	139	52012	0	0	0	0	0	0
1359583200	31/01/2013	142	52154	0	0	0	0	0	0
1359669600	01/02/2013	83	52237	0	0	0	0	0	0
1359756000	02/02/2013	131	52368	0	0	0	0	0	0
1359842400	03/02/2013	158	52526	0	0	0	0	0	0
1359928800	04/02/2013	126	52652	0	0	0	0	0	0
1360015200	05/02/2013	124	52776	0	0	0	0	0	0
1360101600	06/02/2013	193	52969	0	0	0	0	0	0
1360188000	07/02/2013	143	53112	0	0	0	0	0	0
1360274400	08/02/2013	126	53238	0	0	0	0	0	0
1360360800	09/02/2013	155	53393	0	0	0	0	0	0
1360447200	10/02/2013	98	53491	0	0	0	0	0	0
1360533600	11/02/2013	113	53604	0	0	0	0	0	0
1360620000	12/02/2013	142	53746	0	0	0	0	0	0
1360706400	13/02/2013	225	53971	0	0	0	0	0	0
1360792800	14/02/2013	127	54098	0	0	0	0	0	0
1360879200	15/02/2013	102	54200	0	0	0	0	0	0
1360965600	16/02/2013	121	54321	0	0	0	0	0	0
1361052000	17/02/2013	114	54435	0	0	0	0	0	0
1361138400	18/02/2013	89	54524	0	0	0	0	0	0
1361224800	19/02/2013	182	54706	0	0	0	0	0	0
1361311200	20/02/2013	177	54883	0	0	0	0	0	0
1361397600	21/02/2013	262	55145	0	0	0	0	0	0
1361484000	22/02/2013	231	55376	0	0	0	0	0	0
1361570400	23/02/2013	87	55463	0	0	0	0	0	0
1361656800	24/02/2013	133	55596	0	0	0	0	0	0
1361743200	25/02/2013	137	55733	0	0	0	0	0	0
1361829600	26/02/2013	119	55852	0	0	0	0	0	0
1361916000	27/02/2013	213	56065	0	0	0	0	0	0
1362002400	28/02/2013	106	56171	0	0	0	0	0	0
1362088800	01/03/2013	134	56305	0	0	0	0	0	0
1362175200	02/03/2013	124	56429	0	0	0	0	0	0
1362261600	03/03/2013	157	56586	0	0	0	0	0	0
1362348000	04/03/2013	119	56705	0	0	0	0	0	0
1362434400	05/03/2013	145	56850	0	0	0	0	0	0
1362520800	06/03/2013	173	57023	0	0	0	0	0	0
1362607200	07/03/2013	112	57135	0	0	0	0	0	0
1362693600	08/03/2013	87	57222	0	0	0	0	0	0
1362780000	09/03/2013	122	57344	0	0	0	0	0	0
1362866400	10/03/2013	144	57488	0	0	0	0	0	0
1362952800	11/03/2013	123	57611	0	0	0	0	0	0
1363039200	12/03/2013	87	57698	0	0	0	0	0	0
1363125600	13/03/2013	118	57816	0	0	0	0	0	0
1363212000	14/03/2013	169	57985	0	0	0	0	0	0
1363298400	15/03/2013	167	58152	0	0	0	0	0	0
1363384800	16/03/2013	151	58303	0	0	0	0	0	0
1363471200	17/03/2013	97	58400	0	0	0	0	0	0
1363557600	18/03/2013	186	58586	0	0	0	0	0	0
1363644000	19/03/2013	147	58733	0	0	0	0	0	0
1363730400	20/03/2013	165	58898	0	0	0	0	0	0
1363816800	21/03/2013	185	59083	0	0	0	0	0	0
1363903200	22/03/2013	100	59183	0	0	0	0	0	0
1363989600	23/03/2013	88	59271	0	0	0	0	0	0
1364076000	24/03/2013	175	59446	0	0	0	0	0	0
1364162400	25/03/2013	143	59589	0	0	0	0	0	0
1364248800	26/03/2013	143	59732	0	0	0	0	0	0
1364335200	27/03/2013	123	59855	0	0	0	0	0	0
1364421600	28/03/2013	154	60009	0	0	0	0	0	0
1364508000	29/03/2013	158	60167	0	0	0	0	0	0
1364594400	30/03/2013	109	60276	0	0	0	0	0	0
1364680800	31/03/2013	182	60458	0	0	0	0	0	0
1364763600	01/04/2013	164	60622	0	0	0	0	0	0
1364850000	02/04/2013	113	60735	0	0	0	0	0	0
1364936400	03/04/2013	151	60886	0	0	0	0	0	0
1365022800	04/04/2013	127	61013	0	0	0	0	0	0
1365109200	05/04/2013	92	61105	0	0	0	0	0	0
1365195600	06/04/2013	138	61243	0	0	0	0	0	0
1365282000	07/04/2013	151	61394	0	0	0	0	0	0
1365368400	08/04/2013	96	61490	0	0	0	0	0	0
1365454800	09/04/2013	150	61640	0	0	0	0	0	0
1365541200	10/04/2013	184	61824	0	0	0	0	0	0
1365627600	11/04/2013	156	61980	0	0	0	0	0	0
1365714000	12/04/2013	105	62085	0	0	0	0	0	0
1365800400	13/04/2013	124	62209	0	0	0	0	0	0
1365886800	14/04/2013	173	62382	0	0	0	0	0	0
1365973200	15/04/2013	80	62462	0	0	0	0	0	0
1366059600	16/04/2013	138	62600	0	0	0	0	0	0
1366146000	17/04/2013	191	62791	0	0	0	0	0	0
1366232400	18/04/2013	100	62891	0	0	0	0	0	0
1366318800	19/04/2013	146	63037	0	0	0	0	0	0
1366405200	20/04/2013	91	63128	0	0	0	0	0	0
1366491600	21/04/2013	602	63730	0	0	0	0	0	0
1366578000	22/04/2013	138	63868	0	0	0	0	0	0
1366664400	23/04/2013	150	64018	0	0	0	0	0	0
1366750800	24/04/2013	135	64153	0	0	0	0	0	0
1366837200	25/04/2013	117	64270	0	0	0	0	0	0
1366923600	26/04/2013	132	64402	0	0	0	0	0	0
1367010000	27/04/2013	155	64557	0	0	0	0	0	0
1367096400	28/04/2013	125	64682	0	0	0	0	0	0
1367182800	29/04/2013	126	64808	0	0	0	0	0	0
1367269200	30/04/2013	171	64979	0	0	0	0	0	0
1367355600	01/05/2013	99	65078	0	0	0	0	0	0
1367442000	02/05/2013	365	65443	0	0	0	0	0	0
1367528400	03/05/2013	117	65560	0	0	0	0	0	0
1367614800	04/05/2013	247	65807	0	0	0	0	0	0
1367701200	05/05/2013	91	65898	0	0	0	0	0	0
1367787600	06/05/2013	101	65999	0	0	0	0	0	0
1367874000	07/05/2013	135	66134	0	0	0	0	0	0
1367960400	08/05/2013	86	66220	0	0	0	0	0	0
1368046800	09/05/2013	66	66286	0	0	0	0	0	0
1368133200	10/05/2013	118	66404	0	0	0	0	0	0
1368219600	11/05/2013	81	66485	0	0	0	0	0	0
1368306000	12/05/2013	82	66567	0	0	0	0	0	0
1368392400	13/05/2013	83	66650	0	0	0	0	0	0
1368478800	14/05/2013	96	66746	0	0	0	0	0	0
1368565200	15/05/2013	117	66863	0	0	0	0	0	0
1368651600	16/05/2013	126	66989	0	0	0	0	0	0
1368738000	17/05/2013	131	67120	0	0	0	0	0	0
1368824400	18/05/2013	107	67227	0	0	0	0	0	0
1368910800	19/05/2013	137	67364	0	0	0	0	0	0
1368997200	20/05/2013	116	67480	0	0	0	0	0	0
1369083600	21/05/2013	86	67566	0	0	0	0	0	0
1369170000	22/05/2013	158	67724	0	0	0	0	0	0
1369256400	23/05/2013	94	67818	0	0	0	0	0	0
1369342800	24/05/2013	106	67924	0	0	0	0	0	0
1369429200	25/05/2013	119	68043	0	0	0	0	0	0
1369515600	26/05/2013	109	68152	0	0	0	0	0	0
1369602000	27/05/2013	110	68262	0	0	0	0	0	0
1369688400	28/05/2013	123	68385	0	0	0	0	0	0
1369774800	29/05/2013	146	68531	0	0	0	0	0	0
1369861200	30/05/2013	114	68645	0	0	0	0	0	0
1369947600	31/05/2013	193	68838	0	0	0	0	0	0
1370034000	01/06/2013	136	68974	0	0	0	0	0	0
1370120400	02/06/2013	94	69068	0	0	0	0	0	0
1370206800	03/06/2013	103	69171	0	0	0	0	0	0
1370293200	04/06/2013	85	69256	0	0	0	0	0	0
1370379600	05/06/2013	77	69333	0	0	0	0	0	0
1370466000	06/06/2013	112	69445	0	0	0	0	0	0
1370552400	07/06/2013	101	69546	0	0	0	0	0	0
1370638800	08/06/2013	91	69637	0	0	0	0	0	0
1370725200	09/06/2013	174	69811	0	0	0	0	0	0
1370811600	10/06/2013	87	69898	0	0	0	0	0	0
1370898000	11/06/2013	128	70026	0	0	0	0	0	0
1370984400	12/06/2013	88	70114	0	0	0	0	0	0
1371070800	13/06/2013	104	70218	0	0	0	0	0	0
1371157200	14/06/2013	66	70284	0	0	0	0	0	0
1371243600	15/06/2013	81	70365	0	0	0	0	0	0
1371330000	16/06/2013	90	70455	0	0	0	0	0	0
1371416400	17/06/2013	94	70549	0	0	0	0	0	0
1371502800	18/06/2013	94	70643	0	0	0	0	0	0
1371589200	19/06/2013	97	70740	0	0	0	0	0	0
1371675600	20/06/2013	118	70858	0	0	0	0	0	0
1371762000	21/06/2013	103	70961	0	0	0	0	0	0
1371848400	22/06/2013	192	71153	0	0	0	0	0	0
1371934800	23/06/2013	134	71287	0	0	0	0	0	0
1372021200	24/06/2013	75	71362	0	0	0	0	0	0
1372107600	25/06/2013	96	71458	0	0	0	0	0	0
1372194000	26/06/2013	82	71540	0	0	0	0	0	0
1372280400	27/06/2013	126	71666	0	0	0	0	0	0
1372366800	28/06/2013	51	71717	0	0	0	0	0	0
1372453200	29/06/2013	86	71803	0	0	0	0	0	0
1372539600	30/06/2013	73	71876	0	0	0	0	0	0
1372626000	01/07/2013	61	71937	0	0	0	0	0	0
1372712400	02/07/2013	105	72042	0	0	0	0	0	0
1372798800	03/07/2013	105	72147	0	0	0	0	0	0
1372885200	04/07/2013	79	72226	0	0	0	0	0	0
1372971600	05/07/2013	90	72316	0	0	0	0	0	0
1373058000	06/07/2013	41	72357	0	0	0	0	0	0
1373144400	07/07/2013	66	72423	0	0	0	0	0	0
1373230800	08/07/2013	67	72490	0	0	0	0	0	0
1373317200	09/07/2013	67	72557	0	0	0	0	0	0
1373403600	10/07/2013	111	72668	0	0	0	0	0	0
1373490000	11/07/2013	61	72729	0	0	0	0	0	0
1373576400	12/07/2013	77	72806	0	0	0	0	0	0
1373662800	13/07/2013	89	72895	0	0	0	0	0	0
1373749200	14/07/2013	120	73015	0	0	0	0	0	0
1373835600	15/07/2013	97	73112	0	0	0	0	0	0
1373922000	16/07/2013	99	73211	0	0	0	0	0	0
1374008400	17/07/2013	103	73314	0	0	0	0	0	0
1374094800	18/07/2013	144	73458	0	0	0	0	0	0
1374181200	19/07/2013	73	73531	0	0	0	0	0	0
1374267600	20/07/2013	76	73607	0	0	0	0	0	0
1374354000	21/07/2013	228	73835	0	0	0	0	0	0
1374440400	22/07/2013	110	73945	0	0	0	0	0	0
1374526800	23/07/2013	154	74099	0	0	0	0	0	0
1374613200	24/07/2013	133	74232	0	0	0	0	0	0
1374699600	25/07/2013	94	74326	0	0	0	0	0	0
1374786000	26/07/2013	143	74469	0	0	0	0	0	0
1374872400	27/07/2013	99	74568	0	0	0	0	0	0
1374958800	28/07/2013	118	74686	0	0	0	0	0	0
1375045200	29/07/2013	125	74811	0	0	0	0	0	0
1375131600	30/07/2013	152	74963	0	0	0	0	0	0
1375218000	31/07/2013	101	75064	0	0	0	0	0	0
1375304400	01/08/2013	134	75198	0	0	0	0	0	0
1375390800	02/08/2013	103	75301	0	0	0	0	0	0
1375477200	03/08/2013	125	75426	0	0	0	0	0	0
1375563600	04/08/2013	130	75556	0	0	0	0	0	0
1375650000	05/08/2013	123	75679	0	0	0	0	0	0
1375736400	06/08/2013	168	75847	0	0	0	0	0	0
1375822800	07/08/2013	155	76002	0	0	0	0	0	0
1375909200	08/08/2013	108	76110	0	0	0	0	0	0
1375995600	09/08/2013	90	76200	0	0	0	0	0	0
1376082000	10/08/2013	154	76354	0	0	0	0	0	0
1376168400	11/08/2013	128	76482	0	0	0	0	0	0
1376254800	12/08/2013	63	76545	0	0	0	0	0	0
1376341200	13/08/2013	99	76644	0	0	0	0	0	0
1376427600	14/08/2013	99	76743	0	0	0	0	0	0
1376514000	15/08/2013	76	76819	0	0	0	0	0	0
1376600400	16/08/2013	118	76937	0	0	0	0	0	0
1376686800	17/08/2013	102	77039	0	0	0	0	0	0
1376773200	18/08/2013	81	77120	0	0	0	0	0	0
1376859600	19/08/2013	77	77197	0	0	0	0	0	0
1376946000	20/08/2013	84	77281	0	0	0	0	0	0
1377032400	21/08/2013	1482	78763	0	0	0	0	0	0
1377118800	22/08/2013	177	78940	0	0	0	0	0	0
1377205200	23/08/2013	93	79033	0	0	0	0	0	0
1377291600	24/08/2013	128	79161	0	0	0	0	0	0
1377378000	25/08/2013	111	79272	0	0	0	0	0	0
1377464400	26/08/2013	160	79432	0	0	0	0	0	0
1377550800	27/08/2013	89	79521	0	0	0	0	0	0
1377637200	28/08/2013	56	79577	0	0	0	0	0	0
1377723600	29/08/2013	75	79652	0	0	0	0	0	0
1377810000	30/08/2013	76	79728	0	0	0	0	0	0
1377896400	31/08/2013	62	79790	0	0	0	0	0	0
1377982800	01/09/2013	157	79947	0	0	0	0	0	0
1378069200	02/09/2013	99	80046	0	0	0	0	0	0
1378155600	03/09/2013	88	80134	0	0	0	0	0	0
1378242000	04/09/2013	83	80217	0	0	0	0	0	0
1378328400	05/09/2013	93	80310	0	0	0	0	0	0
1378414800	06/09/2013	88	80398	0	0	0	0	0	0
1378501200	07/09/2013	126	80524	0	0	0	0	0	0
1378587600	08/09/2013	90	80614	0	0	0	0	0	0
1378674000	09/09/2013	75	80689	0	0	0	0	0	0
1378760400	10/09/2013	83	80772	0	0	0	0	0	0
1378846800	11/09/2013	82	80854	0	0	0	0	0	0
1378933200	12/09/2013	118	80972	0	0	0	0	0	0
1379019600	13/09/2013	86	81058	0	0	0	0	0	0
1379106000	14/09/2013	122	81180	0	0	0	0	0	0
1379192400	15/09/2013	100	81280	0	0	0	0	0	0
1379278800	16/09/2013	106	81386	0	0	0	0	0	0
1379365200	17/09/2013	89	81475	0	0	0	0	0	0
1379451600	18/09/2013	107	81582	0	0	0	0	0	0
1379538000	19/09/2013	137	81719	0	0	0	0	0	0
1379624400	20/09/2013	88	81807	0	0	0	0	0	0
1379710800	21/09/2013	103	81910	0	0	0	0	0	0
1379797200	22/09/2013	89	81999	0	0	0	0	0	0
1379883600	23/09/2013	71	82070	0	0	0	0	0	0
1379970000	24/09/2013	67	82137	0	0	0	0	0	0
1380056400	25/09/2013	114	82251	0	0	0	0	0	0
1380142800	26/09/2013	88	82339	0	0	0	0	0	0
1380229200	27/09/2013	119	82458	0	0	0	0	0	0
1380315600	28/09/2013	78	82536	0	0	0	0	0	0
1380402000	29/09/2013	94	82630	0	0	0	0	0	0
1380488400	30/09/2013	81	82711	0	0	0	0	0	0
1380574800	01/10/2013	89	82800	0	0	0	0	0	0
1380661200	02/10/2013	81	82881	0	0	0	0	0	0
1380747600	03/10/2013	63	82944	0	0	0	0	0	0
1380834000	04/10/2013	95	83039	0	0	0	0	0	0
1380920400	05/10/2013	71	83110	0	0	0	0	0	0
1381006800	06/10/2013	100	83210	0	0	0	0	0	0
1381093200	07/10/2013	81	83291	0	0	0	0	0	0
1381179600	08/10/2013	98	83389	0	0	0	0	0	0
1381266000	09/10/2013	109	83498	0	0	0	0	0	0
1381352400	10/10/2013	112	83610	0	0	0	0	0	0
1381438800	11/10/2013	118	83728	0	0	0	0	0	0
1381525200	12/10/2013	123	83851	0	0	0	0	0	0
1381611600	13/10/2013	104	83955	0	0	0	0	0	0
1381698000	14/10/2013	119	84074	0	0	0	0	0	0
1381784400	15/10/2013	93	84167	0	0	0	0	0	0
1381870800	16/10/2013	76	84243	0	0	0	0	0	0
1381957200	17/10/2013	90	84333	0	0	0	0	0	0
1382043600	18/10/2013	61	84394	0	0	0	0	0	0
1382130000	19/10/2013	69	84463	0	0	0	0	0	0
1382216400	20/10/2013	79	84542	0	0	0	0	0	0
1382302800	21/10/2013	69	84611	0	0	0	0	0	0
1382389200	22/10/2013	97	84708	0	0	0	0	0	0
1382475600	23/10/2013	110	84818	0	0	0	0	0	0
1382562000	24/10/2013	65	84883	0	0	0	0	0	0
1382648400	25/10/2013	329	85212	0	0	0	0	0	0
1382734800	26/10/2013	105	85317	0	0	0	0	0	0
1382821200	27/10/2013	82	85399	0	0	0	0	0	0
1382911200	28/10/2013	61	85460	0	0	0	0	0	0
1382997600	29/10/2013	72	85532	0	0	0	0	0	0
